0.00,32.01,32.01
6.63,35.26,36.07
7.07,29.50,30.50
13.93,28.79,32.57
21.50,21.50,31.22
19.99,13.17,24.26
20.56,0.00,20.56
12.24,-12.24,17.45
12.45,-6.19,13.95
12.45,-6.19,13.95
6.30,-6.30,8.93
6.30,-6.30,8.93
0.00,-7.13,7.13
0.00,-7.13,7.13
0.00,-7.13,7.13
0.00,-7.13,7.13
0.00,-7.13,7.13
0.00,-7.13,7.13
0.00,-6.34,6.34
0.00,-6.34,6.34
0.00,-6.34,6.34
0.00,0.00,0.00
0.00,0.00,0.00
5.71,0.00,5.71
5.71,0.00,5.71
0.00,0.00,0.00
0.00,-5.71,5.71
0.00,-5.71,5.71
0.00,-6.34,6.34
0.00,0.00,0.00
0.00,0.00,0.00
5.71,0.00,5.71
0.00,-5.71,5.71
0.00,-5.71,5.71
0.00,-6.34,6.34
0.00,0.00,0.00
-7.13,0.00,7.13
-7.13,0.00,7.13
-15.79,-7.82,17.72
-15.79,-7.82,17.72
-8.05,-8.05,11.42
-6.91,-13.93,15.62
0.00,-7.13,7.13
0.00,0.00,0.00
0.00,0.00,0.00
0.00,0.00,0.00
0.00,0.00,0.00
0.00,0.00,0.00
0.00,-6.34,6.34
0.00,0.00,0.00
0.00,0.00,0.00
0.00,0.00,0.00
0.00,0.00,0.00
0.00,0.00,0.00
0.00,0.00,0.00
0.00,0.00,0.00
0.00,0.00,0.00
-7.13,0.00,7.13
-7.13,0.00,7.13
0.00,7.13,7.13
0.00,7.13,7.13
0.00,7.13,7.13
7.07,7.07,10.02
0.00,14.04,14.04
0.00,15.95,15.95
0.00,14.04,14.04
0.00,14.04,14.04
6.91,13.93,15.62
6.91,13.93,15.62
6.68,20.41,21.57
6.68,20.41,21.57
6.68,20.41,21.57
7.07,29.50,30.50
14.71,22.40,27.25
14.71,22.40,27.25
13.93,28.79,32.57
13.93,28.79,32.57
13.93,28.79,32.57
13.93,28.79,32.57
13.93,28.79,32.57
13.93,28.79,32.57
13.93,28.79,32.57
13.93,28.79,32.57
13.93,28.79,32.57
12.60,25.88,29.21
12.60,25.88,29.21
12.60,25.88,29.21
13.93,28.79,32.57
13.93,28.79,32.57
6.63,35.26,36.07
6.63,35.26,36.07
6.63,35.26,36.07
13.09,34.48,37.57
13.09,34.48,37.57
13.09,34.48,37.57
13.09,34.48,37.57
12.24,39.49,42.10
6.72,44.61,45.39
6.19,49.01,49.68
6.19,49.01,49.68
6.72,44.61,45.39
6.72,44.61,45.39
6.63,35.26,36.07
6.63,35.26,36.07
6.05,31.81,32.51
13.09,34.48,37.57
13.09,34.48,37.57
13.09,34.48,37.57
6.63,35.26,36.07
7.07,29.50,30.50
0.00,23.20,23.20
0.00,15.95,15.95
0.00,15.95,15.95
-7.82,15.79,17.72
-7.82,15.79,17.72
-15.36,15.36,22.00
-7.82,15.79,17.72
-17.55,17.55,25.24
-16.60,25.38,31.00
