0.00,6.34,6.34
0.00,12.53,12.53
0.00,12.53,12.53
0.00,12.53,12.53
0.00,14.04,14.04
0.00,14.04,14.04
0.00,7.13,7.13
0.00,7.13,7.13
0.00,7.13,7.13
0.00,6.34,6.34
0.00,6.34,6.34
0.00,6.34,6.34
0.00,7.13,7.13
-7.07,7.07,10.02
-7.07,7.07,10.02
-7.07,7.07,10.02
-7.07,7.07,10.02
-7.07,7.07,10.02
-7.13,0.00,7.13
-7.13,0.00,7.13
-14.04,0.00,14.04
-15.95,0.00,15.95
-23.20,0.00,23.20
-20.56,0.00,20.56
-14.04,0.00,14.04
-14.04,0.00,14.04
-12.53,0.00,12.53
-20.56,0.00,20.56
-20.56,0.00,20.56
-29.74,0.00,29.74
-29.74,0.00,29.74
-29.74,0.00,29.74
-20.56,0.00,20.56
-20.56,0.00,20.56
-20.56,0.00,20.56
-26.57,0.00,26.57
-29.74,0.00,29.74
-29.74,0.00,29.74
-29.74,0.00,29.74
-29.74,0.00,29.74
-29.74,0.00,29.74
-29.74,0.00,29.74
-29.74,0.00,29.74
-29.74,0.00,29.74
-29.74,0.00,29.74
-35.54,0.00,35.54
-35.54,0.00,35.54
-35.54,0.00,35.54
-35.54,0.00,35.54
-35.54,0.00,35.54
-39.81,0.00,39.81
-39.81,0.00,39.81
-39.81,0.00,39.81
-39.81,0.00,39.81
-39.81,0.00,39.81
-39.81,0.00,39.81
-39.81,0.00,39.81
-45.00,0.00,45.00
-50.19,0.00,50.19
-50.19,0.00,50.19
-54.46,0.00,54.46
-60.26,0.00,60.26
-54.46,0.00,54.46
-54.46,0.00,54.46
-54.46,0.00,54.46
-54.46,0.00,54.46
-50.19,0.00,50.19
-50.19,0.00,50.19
-50.19,0.00,50.19
-45.00,0.00,45.00
-33.69,0.00,33.69
-33.69,0.00,33.69
-29.74,0.00,29.74
-23.20,0.00,23.20
-20.56,0.00,20.56
-20.56,0.00,20.56
-20.56,0.00,20.56
-15.79,7.82,17.72
-13.93,6.91,15.62
-13.93,6.91,15.62
-7.07,7.07,10.02
-7.07,7.07,10.02
-6.30,6.30,8.93
0.00,6.34,6.34
0.00,6.34,6.34
0.00,6.34,6.34
0.00,6.34,6.34
0.00,6.34,6.34
0.00,7.13,7.13
0.00,6.34,6.34
0.00,6.34,6.34
0.00,6.34,6.34
0.00,11.31,11.31
0.00,11.31,11.31
0.00,11.31,11.31
0.00,11.31,11.31
0.00,12.53,12.53
0.00,12.53,12.53
0.00,7.13,7.13
0.00,6.34,6.34
0.00,6.34,6.34
0.00,5.71,5.71
0.00,5.71,5.71
0.00,6.34,6.34
0.00,6.34,6.34
-7.07,7.07,10.02
-7.07,7.07,10.02
-7.07,7.07,10.02
-7.07,7.07,10.02
-6.30,6.30,8.93
-6.34,0.00,6.34
-6.34,0.00,6.34
-14.04,0.00,14.04
-15.95,0.00,15.95
-23.20,0.00,23.20
-23.20,0.00,23.20
-23.20,0.00,23.20
-20.56,0.00,20.56
-20.56,0.00,20.56
-20.56,0.00,20.56
-29.74,0.00,29.74
-39.81,0.00,39.81
-39.81,0.00,39.81
-39.81,0.00,39.81
-39.81,0.00,39.81
-39.81,0.00,39.81
-39.81,0.00,39.81
-39.81,0.00,39.81
-50.19,0.00,50.19
-50.19,0.00,50.19
-60.26,0.00,60.26
-60.26,0.00,60.26
-60.26,0.00,60.26
-54.46,0.00,54.46
-60.26,0.00,60.26
-60.26,0.00,60.26
-60.26,0.00,60.26
-60.26,0.00,60.26
-60.26,0.00,60.26
-60.26,0.00,60.26
-56.31,0.00,56.31
-50.19,0.00,50.19
-50.19,0.00,50.19
-45.00,0.00,45.00
-50.19,0.00,50.19
-50.19,0.00,50.19
-50.19,0.00,50.19
-39.81,0.00,39.81
-29.74,0.00,29.74
-29.74,0.00,29.74
-26.57,0.00,26.57
-29.74,0.00,29.74
-35.54,0.00,35.54
-29.74,0.00,29.74
-29.74,0.00,29.74
-20.56,0.00,20.56
-20.56,0.00,20.56
-20.56,0.00,20.56
-26.57,0.00,26.57
-26.57,0.00,26.57
-26.57,0.00,26.57
-20.56,0.00,20.56
-20.56,0.00,20.56
-18.43,0.00,18.43
-20.56,0.00,20.56
-26.57,0.00,26.57
-26.57,0.00,26.57
-29.74,0.00,29.74
-29.74,0.00,29.74
-29.74,0.00,29.74
-29.74,0.00,29.74
-29.74,0.00,29.74
-35.54,0.00,35.54
-39.81,0.00,39.81
-39.81,0.00,39.81
-45.00,0.00,45.00
-50.19,0.00,50.19
-50.19,0.00,50.19
-54.46,0.00,54.46
-54.46,0.00,54.46
-54.46,0.00,54.46
-60.26,0.00,60.26
-60.26,0.00,60.26
-54.46,0.00,54.46
-54.46,0.00,54.46
-54.46,0.00,54.46
-54.46,0.00,54.46
-54.46,0.00,54.46
-50.19,0.00,50.19
-50.19,0.00,50.19
-50.19,0.00,50.19
-45.00,0.00,45.00
-45.00,0.00,45.00
-45.00,0.00,45.00
-50.19,0.00,50.19
-45.00,0.00,45.00
-39.81,0.00,39.81
-39.81,0.00,39.81
-29.74,0.00,29.74
-29.74,0.00,29.74
-29.74,0.00,29.74
-29.74,0.00,29.74
-33.69,0.00,33.69
-33.69,0.00,33.69
-29.74,0.00,29.74
-23.20,0.00,23.20
-20.56,0.00,20.56
-20.56,0.00,20.56
-20.56,0.00,20.56
-20.56,0.00,20.56
-14.04,0.00,14.04
-14.04,0.00,14.04
-14.04,0.00,14.04
-14.04,0.00,14.04
-14.04,0.00,14.04
-14.04,0.00,14.04
-14.04,0.00,14.04
-7.13,0.00,7.13
-7.13,0.00,7.13
-7.07,7.07,10.02
-6.30,6.30,8.93
0.00,6.34,6.34
0.00,6.34,6.34
0.00,6.34,6.34
0.00,6.34,6.34
0.00,6.34,6.34
0.00,6.34,6.34
0.00,6.34,6.34
0.00,6.34,6.34
0.00,6.34,6.34
0.00,6.34,6.34
0.00,6.34,6.34
0.00,6.34,6.34
0.00,6.34,6.34
0.00,6.34,6.34
0.00,6.34,6.34
0.00,6.34,6.34
0.00,5.71,5.71
0.00,5.71,5.71
0.00,5.71,5.71
0.00,0.00,0.00
-7.13,0.00,7.13
-15.79,7.82,17.72
-15.79,7.82,17.72
-15.95,0.00,15.95
-7.13,0.00,7.13
-6.34,0.00,6.34
-6.34,0.00,6.34
-14.04,0.00,14.04
-23.20,0.00,23.20
-23.20,0.00,23.20
-23.20,0.00,23.20
-20.56,0.00,20.56
-14.04,0.00,14.04
